"223","java.lang.Long","java.lang.Long","NON_ENUMERATED","447"
"224","java.util.Date","java.util.Date","NON_ENUMERATED","455"
"225","java.lang.String","java.lang.String","NON_ENUMERATED","456"
"226","java.lang.Long","java.lang.Long","NON_ENUMERATED","457"
"227","java.util.Date","java.util.Date","NON_ENUMERATED","465"
"228","java.lang.String","java.lang.String","ENUMERATED","466"
"229","java.lang.Integer","java.lang.Integer","NON_ENUMERATED","467"
"230","java.lang.String","java.lang.String","NON_ENUMERATED","468"
"231","java.lang.Long","java.lang.Long","NON_ENUMERATED","469"
"232","java.lang.Long","java.lang.Long","NON_ENUMERATED","473"
"233","java.lang.Integer","java.lang.Integer","NON_ENUMERATED","474"
"234","java.lang.Integer","java.lang.Integer","NON_ENUMERATED","475"
"235","java.lang.Integer","java.lang.Integer","NON_ENUMERATED","476"
"236","java.lang.String","java.lang.String","NON_ENUMERATED","477"
"237","java.lang.Integer","java.lang.Integer","NON_ENUMERATED","478"
"238","java.util.Date","java.util.Date","NON_ENUMERATED","479"
"239","java.util.Date","java.util.Date","NON_ENUMERATED","493"
"240","java.lang.String","java.lang.String","ENUMERATED","494"
"241","java.lang.String","java.lang.String","NON_ENUMERATED","495"
"242","java.lang.Long","java.lang.Long","NON_ENUMERATED","496"
"243","java.util.Date","java.util.Date","NON_ENUMERATED","504"
"244","java.lang.String","java.lang.String","NON_ENUMERATED","505"
"245","java.lang.String","java.lang.String","NON_ENUMERATED","506"
"246","java.lang.Long","java.lang.Long","NON_ENUMERATED","507"
"247","java.util.Date","java.util.Date","NON_ENUMERATED","515"
"248","java.lang.String","java.lang.String","NON_ENUMERATED","516"
"249","java.lang.Long","java.lang.Long","NON_ENUMERATED","517"
"250","java.lang.Long","java.lang.Long","NON_ENUMERATED","522"
"251","java.lang.String","java.lang.String","NON_ENUMERATED","523"
"252","java.lang.Double","java.lang.Double","NON_ENUMERATED","524"
"253","java.lang.String","java.lang.String","NON_ENUMERATED","525"
"254","java.lang.String","java.lang.String","NON_ENUMERATED","526"
"255","java.lang.Integer","java.lang.Integer","NON_ENUMERATED","527"
"256","java.lang.String","java.lang.String","NON_ENUMERATED","528"
"257","java.lang.Double","java.lang.Double","NON_ENUMERATED","529"
"258","java.lang.Double","java.lang.Double","NON_ENUMERATED","530"
"259","java.util.Date","java.util.Date","NON_ENUMERATED","531"
"260","java.lang.String","java.lang.String","ENUMERATED","537"
"261","java.lang.Long","java.lang.Long","NON_ENUMERATED","538"
"262","java.lang.Double","java.lang.Double","NON_ENUMERATED","539"
"263","java.lang.Double","java.lang.Double","NON_ENUMERATED","540"
"264","java.lang.String","java.lang.String","NON_ENUMERATED","541"
"265","java.lang.Double","java.lang.Double","NON_ENUMERATED","542"
"266","java.lang.Double","java.lang.Double","NON_ENUMERATED","543"
"267","java.util.Date","java.util.Date","NON_ENUMERATED","544"
"268","java.util.Date","java.util.Date","NON_ENUMERATED","557"
"269","java.lang.String","java.lang.String","NON_ENUMERATED","558"
"270","java.lang.Double","java.lang.Double","NON_ENUMERATED","559"
"271","java.lang.Double","java.lang.Double","NON_ENUMERATED","560"
"272","java.lang.Long","java.lang.Long","NON_ENUMERATED","561"
