"449","BI_DIRECTIONAL","333","373","374","0"
"450","BI_DIRECTIONAL","297","375","376","0"
"451","BI_DIRECTIONAL","261","377","378","0"
"452","BI_DIRECTIONAL","224","379","380","0"
"453","BI_DIRECTIONAL","4","381","382","0"
"454","SRC_DESTINATION","97","383","384","0"
"459","BI_DIRECTIONAL","333","385","386","0"
"460","BI_DIRECTIONAL","297","387","388","0"
"461","BI_DIRECTIONAL","261","389","390","0"
"462","BI_DIRECTIONAL","224","391","392","0"
"463","BI_DIRECTIONAL","4","393","394","0"
"464","SRC_DESTINATION","97","395","396","0"
"471","BI_DIRECTIONAL","333","397","398","0"
"472","BI_DIRECTIONAL","297","399","400","0"
"480","SRC_DESTINATION","70","401","402","0"
"481","SRC_DESTINATION","70","403","404","0"
"482","SRC_DESTINATION","97","405","406","0"
"483","BI_DIRECTIONAL","4","407","408","0"
"484","BI_DIRECTIONAL","224","409","410","0"
"485","BI_DIRECTIONAL","261","411","412","0"
"487","BI_DIRECTIONAL","333","413","414","0"
"488","BI_DIRECTIONAL","297","415","416","0"
"489","BI_DIRECTIONAL","261","417","418","0"
"490","BI_DIRECTIONAL","224","419","420","0"
"491","BI_DIRECTIONAL","4","421","422","0"
"492","SRC_DESTINATION","97","423","424","0"
"498","BI_DIRECTIONAL","333","425","426","0"
"499","BI_DIRECTIONAL","297","427","428","0"
"500","BI_DIRECTIONAL","261","429","430","0"
"501","BI_DIRECTIONAL","224","431","432","0"
"502","BI_DIRECTIONAL","4","433","434","0"
"503","SRC_DESTINATION","97","435","436","0"
"509","BI_DIRECTIONAL","333","437","438","0"
"510","BI_DIRECTIONAL","297","439","440","0"
"511","BI_DIRECTIONAL","261","441","442","0"
"512","BI_DIRECTIONAL","224","443","444","0"
"513","BI_DIRECTIONAL","4","445","446","0"
"514","SRC_DESTINATION","97","447","448","0"
"519","BI_DIRECTIONAL","333","449","450","0"
"520","BI_DIRECTIONAL","297","451","452","0"
"521","BI_DIRECTIONAL","261","453","454","0"
"532","SRC_DESTINATION","97","455","456","0"
"533","BI_DIRECTIONAL","4","457","458","0"
"534","BI_DIRECTIONAL","224","459","460","0"
"536","BI_DIRECTIONAL","333","461","462","0"
"545","SRC_DESTINATION","97","463","464","0"
"546","BI_DIRECTIONAL","4","465","466","0"
"547","BI_DIRECTIONAL","224","467","468","0"
"548","BI_DIRECTIONAL","261","469","470","0"
"549","BI_DIRECTIONAL","297","471","472","0"
"551","BI_DIRECTIONAL","333","473","474","0"
"552","BI_DIRECTIONAL","297","475","476","0"
"553","BI_DIRECTIONAL","261","477","478","0"
"554","BI_DIRECTIONAL","224","479","480","0"
"555","BI_DIRECTIONAL","4","481","482","0"
"556","SRC_DESTINATION","97","483","484","0"
"563","BI_DIRECTIONAL","333","485","486","0"
"564","BI_DIRECTIONAL","297","487","488","0"
"565","BI_DIRECTIONAL","261","489","490","0"
"566","BI_DIRECTIONAL","224","491","492","0"
"567","BI_DIRECTIONAL","4","493","494","0"
"568","SRC_DESTINATION","97","495","496","0"
"574","BI_DIRECTIONAL","333","497","498","0"
"575","BI_DIRECTIONAL","297","499","500","0"
"576","BI_DIRECTIONAL","261","501","502","0"
"577","BI_DIRECTIONAL","224","503","504","0"
"578","BI_DIRECTIONAL","4","505","506","0"
"579","SRC_DESTINATION","97","507","508","0"
"585","BI_DIRECTIONAL","333","509","510","0"
"586","BI_DIRECTIONAL","297","511","512","0"
"587","BI_DIRECTIONAL","261","513","514","0"
"588","BI_DIRECTIONAL","224","515","516","0"
"589","BI_DIRECTIONAL","4","517","518","0"
"590","SRC_DESTINATION","97","519","520","0"
"596","BI_DIRECTIONAL","333","521","522","0"
"597","BI_DIRECTIONAL","297","523","524","0"
"598","BI_DIRECTIONAL","261","525","526","0"
"599","BI_DIRECTIONAL","224","527","528","0"
"600","BI_DIRECTIONAL","4","529","530","0"
"601","SRC_DESTINATION","97","531","532","0"
"608","BI_DIRECTIONAL","333","533","534","0"
"609","BI_DIRECTIONAL","297","535","536","0"
