"581","Jejunum"
"582","Overlapping lesion of small intestine"
"583","Ileum"
"584","Anus, NOS"
"585","Anal canal"
"586","Cloacogenic zone"
"587","Overlapping lesion of rectum, anus and anal canal"
"588","Stomach, NOS"
"589","Greater curvature of stomach, NOS"
"590","Fundus of stomach"
"591","Pylorus"
"592","Cardia, NOS"
"593","Overlapping lesion of stomach"
"594","Lesser curvature of stomach, NOS"
"595","Gastric antrum"
"596","Body of stomach"
"597","Scrotum, NOS"
"598","Male genital organs, NOS"
"599","Overlapping lesion of male genital organs"
"600","Epididymis"
"601","Spermatic cord"
"602","Other specified parts of male genital organs"
"603","Testis, NOS"
"604","Undescended testis"
"605","Descended testis"
"606","Prostate gland"
"607","Body of penis"
"608","Penis, NOS"
"609","Prepuce"
"610","Glans penis"
"611","Overlapping lesion of penis"
"612","Corpus uteri"
"613","Overlapping lesion of corpus uteri"
"614","Myometrium"
"615","Endometrium"
"616","Fundus uteri"
"617","Isthmus uteri"
"618","Labium majus"
"619","Overlapping lesion of vulva"
"620","Labium minus"
"621","Clitoris"
"622","Vulva, NOS"
"623","Ovary"
"624","Uterus, NOS"
"625","Exocervix"
"626","Endocervix"
"627","Cervix uteri"
"628","Overlapping lesion of cervix uteri"
"629","Overlapping lesion of female genital organs"
"630","Fallopian tube"
"631","Broad ligament"
"632","Parametrium"
"633","Round ligament"
"634","Uterine adnexa"
"635","Female genital tract, NOS"
"636","Other specified parts of female genital organs"
"637","Vagina, NOS"
"638","Placenta"
"639","Trachea"
"640","Maxillary sinus"
"641","Accessory sinus, NOS"
"642","Overlapping lesion of accessory sinuses"
"643","Frontal sinus"
"644","Ethmoid sinus"
"645","Sphenoid sinus"
"646","Overlapping lesion of larynx"
"647","Subglottis"
"648","Larynx, NOS"
"649","Glottis"
"650","Supraglottis"
"651","Laryngeal cartilage"
"652","Middle ear"
"653","Nasal cavity"
"654","Pleura, NOS"
"655","Anterior mediastinum"
"656","Heart"
"657","Posterior mediastinum"
"658","Overlapping lesion of heart, mediastinum and pleura"
"659","Mediastinum, NOS"
"660","Lower lobe, lung"
"661","Main bronchus"
"662","Middle lobe, lung"
"663","Upper lobe, lung"
"664","Lung, NOS"
"665","Overlapping lesion of lung"
"666","Thymus"
"667","Overlapping lesion of respiratory system and intrathoracic organs"
"668","Ill-defined sites within respiratory system"
"669","Upper respiratory tract, NOS"
"670","Long bones of upper limb, scapula and associated joints"
"671","Short bones of upper limb and associated joints"
"672","Bone of limb, NOS"
"673","Short bones of lower limb and associated joints"
"674","Long bones of lower limb and associated joints"
"675","Overlapping lesion of bones, joints and articular cartilage of limbs"
"676","Bones of skull and face and associated joints"
"677","Pelvic bones, Sacrum, Coccyx and associated joints"
"678","Mandible"
"679","Rib, Sternum, Clavicle and associated joints"
"680","Overlapping lesion of bones, joints and articular cartilage"
"681","Bone, NOS"
"682","Vertebral column"
"683","Aortic body and other paraganglia"
"684","Pineal gland"
"685","Pituitary gland"
"686","Endocrine gland, NOS"
